RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,WL,Conf.Record,Non-ConferenceRecord,RoadWL,NETSOS,NETNonConfSOS,Quadrant1,Quadrant2,Quadrant3,Quadrant4
2024-25-Butler,2024-25,Butler,Big East,,,83,83,38,96,14-19,15-Jul,4-Jul,9-Feb,51,53,11-Jan,6-Apr,1-Apr,1-May
2024-25-OklahomaSt.,2024-25,Oklahoma St.,Big 12,,,95,96,42,99,15-17,14-Jul,3-Aug,10-Feb,44,310,14-Jan,2-May,1-Mar,Jun-00
2024-25-Oakland,2024-25,Oakland,Horizon,,,193,193,161,185,15-18,13-10,8-Feb,11-Jun,117,6,0-5,2-Jan,8-May,3-Sep
2024-25-SouthernUtah,2024-25,Southern Utah,WAC,,,306,306,187,198,19-Sep,13-Apr,6-May,11-Mar,188,134,0-2,0-3,7-Feb,7-Jul
2024-25-SetonHall,2024-25,Seton Hall,Big East,,,211,211,53,103,25-Jul,19-Feb,6-May,0-11,55,198,9-Jan,9-Jan,4-Feb,3-Mar
2024-25-StonyBrook,2024-25,Stony Brook,CAA,,,340,340,238,209,24-Jul,15-Apr,9-Mar,13-Mar,273,241,0-2,0-2,7-Feb,13-May
2024-25-Denver,2024-25,Denver,Summit League,,,300,300,183,197,21-Aug,12-May,9-Mar,12-Mar,248,250,0-1,0-3,11-Feb,6-Jun
2024-25-SaintJoseph's,2024-25,Saint Joseph's,Atlantic 10,,,76,76,111,157,22-12,13-8,4-Sep,6-Apr,124,238,3-Jan,4-Mar,3-Aug,2-Oct
2024-25-OregonSt.,2024-25,Oregon St.,WCC,,,85,85,149,175,19-12,9-Oct,3-Sep,7-Mar,101,244,7-Jan,2-Feb,1-Apr,2-Dec
2024-25-Stetson,2024-25,Stetson,ASUN,,,353,353,276,219,24-Jun,13-Jun,0-11,11-Mar,240,131,0-2,0-2,7-Jan,13-May
2024-25-Illinois,2024-25,Illinois,Big Ten,22,AL,17,17,17,83,21-12,13-9,3-Aug,5-May,10,22,10-Aug,2-Jul,0-0,Jun-00
2024-25-Dayton,2024-25,Dayton,Atlantic 10,,,67,67,81,130,21-10,7-Dec,3-Sep,4-May,96,56,3-Mar,6-Feb,1-Oct,Jun-00
2024-25-VMI,2024-25,VMI,SoCon,,,298,298,217,205,19-Nov,12-Sep,7-Feb,10-May,269,308,0-1,4-Jan,9-Feb,5-Aug
2024-25-Gonzaga,2024-25,Gonzaga,WCC,30,AQ,8,8,76,127,25-8,16-4,4-Sep,2-Aug,74,29,5-May,3-May,May-00,Oct-00
2024-25-NorthernColo.,2024-25,Northern Colo.,Big Sky,,,114,114,265,216,22-9,17-4,5-May,6-Sep,277,130,0-1,0-2,5-Jun,16-1
2024-25-Washington,2024-25,Washington,Big Ten,,,117,117,32,92,18-Dec,16-Apr,2-Aug,9-Feb,38,253,12-Mar,4-Mar,2-Jan,May-00
2024-25-AirForce,2024-25,Air Force,Mountain West,,,323,323,92,140,28-Apr,20-Jan,8-Mar,0-14,97,338,0-5,0-10,8-Jan,5-Mar
2024-25-EasternIll.,2024-25,Eastern Ill.,OVC,,,318,318,300,236,19-Sep,12-Aug,7-Jan,12-Apr,227,26,0-3,0-2,0-4,10-Sep
2024-25-BowlingGreen,2024-25,Bowling Green,MAC,,,289,289,301,237,18-Dec,11-Aug,7-Apr,8-May,321,314,0-1,0-2,6-Feb,9-Oct
2024-25-WeberSt.,2024-25,Weber St.,Big Sky,,,301,301,195,201,22-Sep,14-Jun,8-Mar,11-Apr,246,155,0-1,0-4,9-Jan,8-Aug
2024-25-Fla.Atlantic,2024-25,Fla. Atlantic,The American,,,111,111,107,153,17-15,9-Nov,6-Jun,7-Jun,113,103,0-4,4-Feb,5-Mar,2-Dec
2024-25-SFA,2024-25,SFA,Southland,,,273,273,228,208,17-Nov,13-Jul,4-Apr,9-Jun,219,116,0-3,0-2,2-Mar,10-Aug
2024-25-Pittsburgh,2024-25,Pittsburgh,ACC,,,61,61,57,107,17-15,13-Aug,2-Sep,9-Mar,68,70,9-Jan,3-Apr,3-May,Jul-00
2024-25-PurdueFortWayne,2024-25,Purdue Fort Wayne,Horizon,,,156,156,256,214,17-13,9-Dec,4-May,10-Jun,256,123,0-3,Jan-00,7-Apr,3-Dec
2024-25-NorthDakota,2024-25,North Dakota,Summit League,,,275,275,161,185,21-Sep,12-Jun,9-Mar,12-Feb,187,136,0-2,0-4,7-May,8-Apr
2024-25-Syracuse,2024-25,Syracuse,ACC,,,133,133,61,110,14-19,14-Aug,5-Jun,9-Feb,67,45,0-10,6-Feb,3-Jun,Jun-00
2024-25-GreenBay,2024-25,Green Bay,Horizon,,,338,338,174,191,27-Apr,19-Feb,8-Feb,17-Jan,220,113,0-2,0-3,0-13,9-Apr
2024-25-Bryant,2024-25,Bryant,America East,62,AQ,141,141,314,243,21-11,17-2,9-Apr,7-Oct,312,193,0-1,0-3,2-Mar,18-5
2024-25-TexasA&M,2024-25,Texas A&M,SEC,13,AL,18,18,7,72,22-10,8-Nov,2-Nov,5-May,7,36,9-Jul,1-Sep,Jan-00,May-00
2024-25-Duquesne,2024-25,Duquesne,Atlantic 10,,,149,149,99,147,19-Dec,11-Aug,8-Apr,8-Feb,143,333,0-1,7-Mar,6-Jun,5-Mar
2024-25-BYU,2024-25,BYU,Big 12,21,AL,25,24,50,102,24-9,15-7,2-Sep,5-Jun,45,313,7-Aug,2-Jun,Apr-00,Jun-00
2024-25-TexasSt.,2024-25,Texas St.,Sun Belt,,,198,198,228,208,14-16,10-Sep,6-May,10-Apr,283,299,0-0,5-Jan,6-Apr,5-Sep
2024-25-Fairfield,2024-25,Fairfield,MAAC,,,327,327,307,239,20-Nov,13-Aug,7-Mar,12-Mar,351,320,0-0,0-2,0-4,14-Nov
2024-25-PrairieView,2024-25,Prairie View,SWAC,,,356,356,307,239,27-Apr,15-Apr,0-12,19-Feb,180,30,0-4,0-3,0-4,16-Apr
2024-25-Hampton,2024-25,Hampton,CAA,,,212,212,199,202,14-16,11-Sep,5-May,9-Apr,266,246,0-1,0-4,6-Mar,5-Nov
2024-25-UCSantaBarbara,2024-25,UC Santa Barbara,Big West,,,140,140,199,202,19-13,13-10,3-Jun,7-Jul,193,363,0-3,0-3,5-May,14-2
2024-25-WesternKy.,2024-25,Western Ky.,CUSA,,,159,159,101,148,15-15,11-Aug,4-Jul,9-Apr,128,121,2-Jan,0-5,5-Sep,3-May
2024-25-Delaware,2024-25,Delaware,CAA,,,235,235,195,201,14-20,14-Sep,6-May,11-Mar,271,243,0-1,1-Jan,11-Feb,7-Nov
2024-25-AlabamaA&M,2024-25,Alabama A&M,SWAC,,,360,360,352,259,22-Jul,13-Jun,9-Jan,12-Feb,334,175,0-1,0-3,0-3,15-Jul
2024-25-Dartmouth,2024-25,Dartmouth,Ivy League,,,209,209,265,216,14-Dec,7-Aug,7-Apr,9-May,306,355,0-1,0-3,2-Apr,8-Aug
2024-25-Manhattan,2024-25,Manhattan,MAAC,,,243,243,346,258,16-13,9-Dec,4-Apr,7-Aug,348,236,0-1,0-1,1-Feb,14-10
2024-25-Idaho,2024-25,Idaho,Big Sky,,,269,269,227,207,19-Dec,11-Sep,8-Mar,11-May,251,162,0-1,0-4,7-Mar,7-Sep
2024-25-SouthDakota,2024-25,South Dakota,Summit League,,,233,233,248,211,16-14,8-Oct,6-Jun,11-Apr,259,248,0-3,0-2,5-Mar,13-4
2024-25-JamesMadison,2024-25,James Madison,Sun Belt,,,158,158,170,190,18-12,13-6,6-May,8-May,249,171,0-2,0-3,6-Jun,1-Dec
2024-25-Kansas,2024-25,Kansas,Big 12,28,AL,20,20,4,68,21-12,10-Dec,2-Sep,8-Apr,12,19,11-Jun,1-Jul,May-00,Mar-00
2024-25-ETSU,2024-25,ETSU,SoCon,,,148,148,228,208,17-13,7-Dec,6-May,9-Jun,310,347,0-0,3-Feb,7-Mar,3-Dec
2024-25-Bradley,2024-25,Bradley,MVC,,,80,80,123,163,25-8,17-6,2-Aug,3-Aug,169,297,Jan-00,6-Feb,2-Nov,Nov-00
2024-25-Vermont,2024-25,Vermont,America East,,,232,232,310,240,19-12,14-4,8-May,8-Jul,303,211,0-2,Jan-00,3-Mar,15-7
2024-25-Purdue,2024-25,Purdue,Big Ten,14,AL,19,19,3,66,22-11,14-8,3-Aug,6-May,13,10,10-Jul,1-Sep,Feb-00,Apr-00
2024-25-BostonU.,2024-25,Boston U.,Patriot,,,290,290,352,259,15-16,9-Oct,7-May,12-Mar,358,331,0-1,0-0,3-Jan,14-12
2024-25-MiddleTenn.,2024-25,Middle Tenn.,CUSA,,,105,106,95,145,20-11,13-7,4-Jul,5-Aug,138,149,0-2,5-Jan,14-4,May-00
2024-25-AustinPeay,2024-25,Austin Peay,ASUN,,,282,282,203,203,19-Dec,11-Sep,8-Mar,13-Apr,173,83,0-2,4-Jan,6-Feb,7-Sep
2024-25-DePaul,2024-25,DePaul,Big East,,,119,120,67,121,14-19,17-May,2-Sep,10-Feb,62,259,0-11,5-Mar,3-Mar,Aug-00
2024-25-UConn,2024-25,UConn,Big East,31,AL,32,32,59,109,23-10,15-7,3-Aug,4-Jul,54,63,6-Jun,3-Jul,1-Apr,Jun-00
2024-25-UtahSt.,2024-25,Utah St.,Mountain West,40,AL,37,37,89,135,25-7,16-6,1-Sep,4-Jul,86,105,4-Feb,3-Aug,May-00,Oct-00
2024-25-TexasSouthern,2024-25,Texas Southern,SWAC,,,285,285,311,242,17-Dec,7-Dec,0-10,12-Jun,177,13,0-4,0-3,0-3,7-Dec
2024-25-Merrimack,2024-25,Merrimack,MAAC,,,182,181,291,229,18-15,15-7,8-Mar,8-Sep,235,51,0-2,3-Jan,0-1,17-9
2024-25-Niagara,2024-25,Niagara,MAAC,,,322,322,340,255,20-Oct,14-Jun,6-Apr,13-Mar,340,256,0-1,0-2,2-Jan,15-Sep
2024-25-Charlotte,2024-25,Charlotte,The American,,,267,267,144,174,22-Oct,16-Apr,6-Jun,12-Jan,208,318,0-2,0-4,12-Jan,4-Sep
2024-25-UIC,2024-25,UIC,MVC,,,154,154,113,159,15-14,11-Oct,3-May,6-Jul,152,229,0-2,2-Apr,7-Apr,3-Jul
2024-25-FGCU,2024-25,FGCU,ASUN,,,173,173,248,211,17-14,13-6,8-Apr,9-Jul,255,146,0-1,4-Jan,5-Feb,14-4
2024-25-ClevelandSt.,2024-25,Cleveland St.,Horizon,,,174,174,251,212,18-12,15-7,5-Mar,7-Jul,276,126,0-2,0-2,6-Jun,2-Dec
2024-25-Liberty,2024-25,Liberty,CUSA,50,AQ,60,60,135,168,25-6,16-5,1-Sep,2-Sep,222,294,0-0,2-Mar,14-4,Aug-00
2024-25-WashingtonSt.,2024-25,Washington St.,WCC,,,112,112,104,150,19-14,11-Sep,3-Oct,7-Apr,93,150,7-Jan,5-Mar,Apr-00,2-Nov
2024-25-MurraySt.,2024-25,Murray St.,MVC,,,146,146,113,159,15-17,12-Oct,5-May,8-Jun,139,207,1-Jan,6-Feb,7-May,3-Jul
2024-25-TexasTech,2024-25,Texas Tech,Big 12,9,AL,7,7,35,94,25-8,16-6,2-Sep,2-Aug,47,296,5-Oct,3-Mar,Jun-00,Jun-00
2024-25-Lindenwood,2024-25,Lindenwood,OVC,,,313,313,332,251,13-17,11-Nov,6-Feb,12-Mar,268,37,0-3,0-0,4-Jan,10-Dec
2024-25-Marist,2024-25,Marist,MAAC,,,246,246,363,276,20-10,13-8,2-Jul,5-Sep,364,364,0-0,0-0,1-Jan,19-9
2024-25-MichiganSt.,2024-25,Michigan St.,Big Ten,7,AL,11,11,18,84,27-6,18-4,2-Sep,2-Aug,31,133,13-5,1-May,May-00,Apr-00
2024-25-LamarUniversity,2024-25,Lamar University,Southland,,,169,169,222,206,17-13,15-7,6-Feb,6-Sep,167,59,0-3,0-3,2-Apr,13-5
2024-25-CSUN,2024-25,CSUN,Big West,,,104,105,222,206,20-10,14-7,3-Jun,6-Oct,183,301,2-Jan,0-3,4-Jun,13-1
2024-25-HighPoint,2024-25,High Point,Big South,52,AQ,82,82,279,222,27-5,17-2,3-Oct,3-Jul,354,356,0-0,Jan-00,3-Aug,18-2
2024-25-Jacksonville,2024-25,Jacksonville,ASUN,,,181,182,217,205,17-13,13-7,6-Apr,9-Jul,176,55,0-3,0-4,2-May,4-Dec
2024-25-OldDominion,2024-25,Old Dominion,Sun Belt,,,293,293,251,212,13-20,11-Nov,9-Feb,7-May,296,262,0-1,2-Jan,7-Mar,10-Sep
2024-25-NorfolkSt.,2024-25,Norfolk St.,MEAC,63,AQ,183,183,329,250,21-10,14-3,7-Jul,9-Aug,245,100,0-2,2-Jan,3-Apr,16-3
2024-25-Miami(FL),2024-25,Miami (FL),ACC,,,225,225,67,121,24-Jul,17-Mar,7-Apr,0-10,69,99,0-8,0-9,4-Mar,3-Apr
2024-25-SacredHeart,2024-25,Sacred Heart,MAAC,,,254,254,327,249,14-18,11-Nov,7-Mar,11-May,347,281,0-1,0-0,7-Jan,13-10
2024-25-CentralConn.St.,2024-25,Central Conn. St.,NEC,,,168,168,364,283,23-7,16-3,4-Jul,3-Dec,363,319,0-0,1-Jan,1-Jan,21-5
2024-25-Queens(NC),2024-25,Queens (NC),ASUN,,,199,199,272,218,17-14,8-Dec,6-May,9-Sep,186,118,0-3,2-Jan,5-Feb,14-4
2024-25-UNI,2024-25,UNI,MVC,,,93,93,113,159,19-12,14-7,5-May,5-May,179,279,0-1,6-Feb,4-Oct,1-Jul
2024-25-SouthernCalifornia,2024-25,Southern California,Big Ten,,,70,70,18,84,16-17,14-Aug,3-Aug,7-Mar,43,254,13-Mar,2-Apr,2-Mar,Jun-00
2024-25-MissouriSt.,2024-25,Missouri St.,MVC,,,245,245,113,159,23-Jul,19-Feb,4-May,12-Jan,160,280,0-1,7-Jan,10-Feb,5-Apr
2024-25-St.Bonaventure,2024-25,St. Bonaventure,Atlantic 10,,,97,97,125,165,21-11,10-Oct,1-Nov,6-Jul,119,309,0-3,4-Apr,3-Sep,1-Aug
2024-25-NewMexicoSt.,2024-25,New Mexico St.,CUSA,,,144,144,109,156,14-15,9-Oct,6-Apr,6-Aug,123,110,3-Jan,2-Mar,7-Apr,3-Jun
2024-25-FresnoSt.,2024-25,Fresno St.,Mountain West,,,278,278,94,142,26-Jun,19-Feb,7-Apr,14-Jan,81,204,0-7,0-8,0-7,4-Jun
2024-25-UNLV,2024-25,UNLV,Mountain West,,,98,98,85,133,18-15,10-Dec,5-Jun,7-May,77,81,8-Jan,6-Feb,Jun-00,1-Sep
2024-25-PortlandSt.,2024-25,Portland St.,Big Sky,,,200,200,286,226,16-13,8-Nov,5-May,10-May,337,328,0-0,0-3,5-Mar,13-5
2024-25-WakeForest,2024-25,Wake Forest,ACC,,,69,69,73,124,21-11,13-8,3-Aug,6-Jun,61,49,8-Feb,1-Jun,2-Jul,Jun-00
2024-25-Louisville,2024-25,Louisville,ACC,29,AL,24,23,45,101,27-7,20-3,4-Jul,2-Sep,58,31,6-Apr,1-Nov,Jul-00,May-00
2024-25-Creighton,2024-25,Creighton,Big East,33,AL,38,38,33,93,24-10,17-6,4-Jul,5-Jun,53,50,6-Jun,4-May,Aug-00,May-00
2024-25-Tulane,2024-25,Tulane,The American,,,145,145,161,185,17-14,13-7,7-Apr,7-Apr,203,325,0-3,0-5,4-May,2-Dec
2024-25-SouthAlabama,2024-25,South Alabama,Sun Belt,,,123,123,270,217,19-11,13-6,5-Jun,6-Aug,263,219,0-1,4-Jan,1-May,13-5
2024-25-GeorgeMason,2024-25,George Mason,Atlantic 10,,,68,68,123,163,25-8,17-4,4-Aug,6-Jul,108,185,4-Jan,Apr-00,3-Sep,1-Nov
2024-25-Temple,2024-25,Temple,The American,,,164,164,152,179,16-15,10-Sep,5-Jul,9-Mar,196,326,0-2,3-Feb,7-May,3-Sep
2024-25-HoustonChristian,2024-25,Houston Christian,Southland,,,287,287,238,209,20-Oct,12-Sep,8-Jan,12-Apr,184,38,0-4,0-1,6-Jan,9-Sep
2024-25-UTMartin,2024-25,UT Martin,OVC,,,291,291,340,255,19-Nov,12-Oct,7-Jan,12-May,328,125,0-1,1-Jan,4-Jan,13-Sep
2024-25-NewOrleans,2024-25,New Orleans,Southland,,,346,346,160,184,27-Apr,18-Feb,9-Feb,15-Mar,116,24,0-6,0-2,6-Feb,13-Feb
2024-25-LouisianaTech,2024-25,Louisiana Tech,CUSA,,,126,126,125,165,17-12,10-Sep,2-Aug,7-May,189,317,0-2,1-Feb,8-Aug,1-Jul
2024-25-Miami(OH),2024-25,Miami (OH),MAC,,,147,147,286,226,23-9,16-5,4-Jul,7-Jun,280,221,0-2,2-Jan,2-May,17-3
2024-25-CoastalCarolina,2024-25,Coastal Carolina,Sun Belt,,,328,328,296,232,22-Aug,16-Mar,6-May,13-Mar,341,357,0-0,0-3,8-Jan,11-Jul
2024-25-SouthCarolina,2024-25,South Carolina,SEC,,,87,87,26,88,20-Dec,17-Feb,3-Oct,10-Jan,14,233,16-Jan,3-Feb,Mar-00,1-Jun
2024-25-Grambling,2024-25,Grambling,SWAC,,,325,325,324,247,22-Sep,12-Sep,0-10,12-Apr,200,15,0-5,0-0,0-4,13-Sep
2024-25-MontanaSt.,2024-25,Montana St.,Big Sky,,,186,186,187,198,14-18,10-Oct,8-Apr,14-Mar,194,79,0-3,0-3,8-Feb,4-Dec
2024-25-LoyolaMaryland,2024-25,Loyola Maryland,Patriot,,,308,308,346,258,19-Nov,13-Jul,6-Apr,12-May,352,302,0-1,0-1,4-Jan,13-Oct
2024-25-EastCarolina,2024-25,East Carolina,The American,,,176,176,151,177,17-14,9-Nov,5-Jun,6-Apr,232,334,0-1,3-Feb,8-Apr,2-Nov
2024-25-CentralArk.,2024-25,Central Ark.,ASUN,,,343,343,222,206,24-Jul,15-May,9-Feb,17-Jan,147,65,0-4,0-4,0-6,10-Jul
2024-25-SamHouston,2024-25,Sam Houston,CUSA,,,178,178,95,145,19-Oct,13-Jun,6-Apr,13-Mar,105,57,0-4,0-6,8-Jun,1-Apr
2024-25-Siena,2024-25,Siena,MAAC,,,259,259,301,237,14-18,12-Sep,6-May,10-Apr,345,278,0-1,Jan-00,6-Jan,11-Dec
2024-25-Ga.Southern,2024-25,Ga. Southern,Sun Belt,,,255,255,288,227,16-16,11-Sep,5-Jul,11-Apr,275,194,0-2,0-3,6-Jan,15-5
2024-25-USCUpstate,2024-25,USC Upstate,Big South,,,347,347,170,190,26-Mar,15-Feb,11-Jan,14-Feb,221,190,0-2,0-3,0-10,11-Mar
2024-25-SouthDakotaSt.,2024-25,South Dakota St.,Summit League,,,130,130,183,197,17-12,6-Nov,6-Jun,8-Apr,166,74,0-2,3-Jan,4-May,3-Nov
2024-25-Texas,2024-25,Texas,SEC,41,AL,39,39,45,101,19-15,13-Aug,2-Nov,6-Apr,16,286,10-Jul,5-Mar,Feb-00,Jul-00
2024-25-Arizona,2024-25,Arizona,Big 12,16,AL,12,12,9,74,22-12,16-7,5-Jun,5-Jun,4,34,11-Oct,1-Apr,Apr-00,Apr-00
2024-25-Fordham,2024-25,Fordham,Atlantic 10,,,239,239,109,156,21-Nov,16-Apr,5-Jul,10-Feb,126,223,0-3,0-5,9-Jun,4-May
2024-25-SouthernIll.,2024-25,Southern Ill.,MVC,,,195,195,108,154,19-Dec,13-Sep,6-Mar,7-May,142,138,0-1,0-7,9-Jun,2-Jun
2024-25-NorthAla.,2024-25,North Ala.,ASUN,,,113,113,292,230,22-10,16-5,5-Jun,9-Jul,282,252,0-1,0-3,6-Feb,20-0
2024-25-CalPoly,2024-25,Cal Poly,Big West,,,180,180,144,174,15-19,13-Oct,6-May,13-May,112,80,0-5,5-Jan,8-Mar,1-Nov
2024-25-Toledo,2024-25,Toledo,MAC,,,238,238,183,197,17-15,9-Nov,6-Jun,9-Jun,157,68,0-3,0-4,4-May,4-Dec
2024-25-DelawareSt.,2024-25,Delaware St.,MEAC,,,305,305,357,263,14-Dec,7-Aug,7-Apr,11-Mar,323,224,0-1,0-2,4-Jan,7-Nov
2024-25-St.Thomas(MN),2024-25,St. Thomas (MN),Summit League,,,118,118,263,215,21-10,14-5,5-Jul,8-Jul,300,271,0-1,3-Jan,5-Jun,14-1
2024-25-Mercyhurst,2024-25,Mercyhurst,NEC,,,336,336,360,269,16-Dec,7-Sep,9-Mar,14-Apr,327,232,0-2,0-3,0-1,10-Dec
2024-25-Bellarmine,2024-25,Bellarmine,ASUN,,,351,351,272,218,26-Mar,16-Feb,10-Jan,0-16,211,142,0-2,0-3,0-7,14-Mar
2024-25-UAlbany,2024-25,UAlbany,America East,,,263,263,329,250,15-16,9-Sep,7-Jun,8-Aug,356,349,0-0,0-2,5-Feb,13-9
2024-25-Alcorn,2024-25,Alcorn,SWAC,,,330,330,292,230,20-Nov,8-Nov,0-12,16-May,153,17,0-4,0-5,0-4,7-Nov
2024-25-A&M-CorpusChristi,2024-25,A&M-Corpus Christi,Southland,,,165,165,272,218,16-14,13-9,5-Mar,11-Apr,168,28,0-4,0-1,4-Jan,15-5
2024-25-CentralMich.,2024-25,Central Mich.,MAC,,,219,219,203,203,17-Oct,11-Jul,6-Mar,10-May,133,16,3-Jan,3-Jan,0-5,6-Aug
2024-25-TennesseeSt.,2024-25,Tennessee St.,OVC,,,250,250,346,258,14-16,13-9,7-Jan,10-Apr,350,222,0-1,0-1,5-Jan,13-9
2024-25-SeattleU,2024-25,Seattle U,WAC,,,155,155,158,183,18-Dec,9-Sep,9-Mar,11-Apr,158,87,1-Jan,3-Jan,0-11,3-Oct
2024-25-Portland,2024-25,Portland,WCC,,,288,288,135,168,20-Oct,12-Jul,8-Mar,9-Mar,102,305,0-6,0-4,6-Feb,4-Aug
2024-25-Houston,2024-25,Houston,Big 12,3,AQ,3,3,12,77,30-4,22-1,3-Aug,Oct-00,25,73,14-3,1-Jun,May-00,May-00
2024-25-Samford,2024-25,Samford,SoCon,,,116,116,187,198,20-10,7-Dec,3-Aug,6-Sep,182,111,0-2,2-Mar,6-May,Dec-00
2024-25-Rice,2024-25,Rice,The American,,,204,204,187,198,13-18,15-Apr,3-Sep,8-Apr,234,360,0-2,4-Jan,7-Jan,5-Nov
2024-25-Binghamton,2024-25,Binghamton,America East,,,311,311,345,257,17-Dec,10-Jul,7-May,12-May,355,344,0-1,0-0,0-7,9-Dec
2024-25-UTRGV,2024-25,UTRGV,Southland,,,251,251,256,214,15-Dec,12-Aug,3-Apr,11-Feb,178,52,0-4,0-1,0-5,5-Dec
2024-25-IllinoisSt.,2024-25,Illinois St.,MVC,,,121,121,128,166,18-14,11-Nov,3-Jul,7-May,174,288,0-1,5-Jan,6-Jul,2-Oct
2024-25-Lehigh,2024-25,Lehigh,Patriot,,,281,281,314,243,19-Sep,13-Jun,6-Mar,14-Mar,278,75,0-3,0-1,0-2,13-Sep
2024-25-Longwood,2024-25,Longwood,Big South,,,210,210,263,215,15-14,10-Jul,4-Aug,7-May,265,268,0-1,0-3,4-May,6-Oct
2024-25-Buffalo,2024-25,Buffalo,MAC,,,341,341,238,209,22-Jul,14-Apr,8-Mar,13-Mar,239,160,0-2,0-3,0-9,8-Jul
2024-25-KentSt.,2024-25,Kent St.,MAC,,,128,128,238,209,20-11,8-Dec,3-Aug,5-Aug,199,78,0-2,0-2,5-May,15-2
2024-25-KansasSt.,2024-25,Kansas St.,Big 12,,,75,75,29,90,16-17,12-Oct,5-Jun,9-Mar,32,172,10-May,6-Mar,1-Mar,May-00
2024-25-Pacific,2024-25,Pacific,WCC,,,295,295,130,167,24-Jul,15-Apr,9-Mar,13-Feb,100,124,0-6,6-Jan,3-Mar,9-Mar
2024-25-Baylor,2024-25,Baylor,Big 12,35,AL,30,30,9,74,18-14,11-Nov,3-Jul,9-Mar,8,12,12-May,1-Jul,1-Jan,May-00
2024-25-Lipscomb,2024-25,Lipscomb,ASUN,55,AQ,84,84,265,216,23-9,17-4,5-Jun,6-Oct,253,98,0-2,2-Jan,3-Jun,16-2
2024-25-TarletonSt.,2024-25,Tarleton St.,WAC,,,302,302,144,174,20-Sep,10-Jul,10-Feb,14-Jan,118,47,0-4,0-4,8-Jan,4-Aug
2024-25-UtahValley,2024-25,Utah Valley,WAC,,,108,108,228,208,23-8,17-2,6-Jun,6-Oct,287,283,0-0,0-5,2-Oct,13-1
2024-25-N.C.Central,2024-25,N.C. Central,MEAC,,,319,319,324,247,19-Oct,9-Jul,10-Mar,13-Feb,315,240,0-2,0-1,4-Jan,12-Sep
2024-25-Hawaii,2024-25,Hawaii,Big West,,,223,223,154,180,13-16,13-Jul,3-Jun,9-Feb,156,287,0-2,0-6,6-Jan,2-Dec
2024-25-WichitaSt.,2024-25,Wichita St.,The American,,,134,134,111,157,18-14,11-Sep,3-Sep,6-May,129,186,0-4,2-Apr,3-Aug,5-Jun
2024-25-Drexel,2024-25,Drexel,CAA,,,185,185,277,220,17-15,10-Oct,5-Jul,7-Jul,349,358,0-0,0-1,11-Apr,13-3
2024-25-Gardner-Webb,2024-25,Gardner-Webb,Big South,,,266,266,211,204,20-Nov,12-Jun,8-May,13-Mar,212,192,0-2,0-4,6-Jan,8-Oct
2024-25-Xavier,2024-25,Xavier,Big East,42,AL,45,45,61,110,21-11,13-8,3-Aug,7-May,59,144,9-Jan,2-Aug,May-00,Jul-00
2024-25-EastTexasA&M,2024-25,East Texas A&M,Southland,,,335,335,178,194,26-May,17-Mar,9-Feb,16-Jan,151,58,0-5,0-1,0-8,12-May
2024-25-PennSt.,2024-25,Penn St.,Big Ten,,,66,66,66,119,16-15,14-Jun,1-Oct,8-Mar,56,340,10-Feb,3-Mar,2-Apr,Jul-00
2024-25-Columbia,2024-25,Columbia,Ivy League,,,272,272,285,224,15-Oct,13-Jan,2-Sep,9-Mar,272,329,1-Jan,0-3,0-4,7-Sep
2024-25-Colorado,2024-25,Colorado,Big 12,,,86,86,22,86,14-20,18-May,2-Sep,0-10,24,86,15-Feb,5-Apr,Mar-00,May-00
2024-25-EasternKy.,2024-25,Eastern Ky.,ASUN,,,187,187,244,210,16-14,7-Dec,7-Apr,9-Jul,170,71,0-3,2-Jan,4-Apr,5-Nov
2024-25-UCF,2024-25,UCF,Big 12,,,71,71,20,85,17-16,14-Aug,2-Sep,8-Feb,41,209,11-Mar,5-Mar,Jun-00,May-00
2024-25-Omaha,2024-25,Omaha,Summit League,61,AQ,160,160,217,205,20-12,16-3,9-Apr,9-Jul,233,182,0-1,0-6,1-Jun,14-4
2024-25-St.John's(NY),2024-25,St. John's (NY),Big East,8,AQ,13,13,45,101,30-4,21-2,2-Sep,2-Aug,65,167,4-Jun,Nov-00,Jul-00,Jun-00
2024-25-NorthCarolina,2024-25,North Carolina,ACC,46,AL,36,36,35,94,22-13,15-8,5-Jul,6-Jun,42,5,12-Jan,Aug-00,1-Jul,Jun-00
2024-25-Oregon,2024-25,Oregon,Big Ten,19,AL,29,29,13,78,24-9,13-9,Nov-00,4-Jul,29,66,7-Aug,2-Aug,May-00,Mar-00
2024-25-Nicholls,2024-25,Nicholls,Southland,,,171,171,203,203,17-13,14-8,5-Mar,8-Aug,172,35,0-4,Jan-00,7-Feb,14-2
2024-25-Montana,2024-25,Montana,Big Sky,58,AQ,143,143,183,197,22-9,18-3,6-Apr,8-Jul,146,20,0-4,2-Jan,3-Apr,17-0
2024-25-Presbyterian,2024-25,Presbyterian,Big South,,,240,240,251,212,18-Nov,10-Jul,8-Apr,12-Apr,307,332,0-0,0-3,5-May,10-Jun
2024-25-Towson,2024-25,Towson,CAA,,,151,151,187,198,21-11,17-3,8-Apr,5-Sep,241,152,0-1,2-Jan,6-Aug,2-Dec
